,A2058_SKIN ,A2780_OVARY ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,LOVO_LARGE_INTESTINE ,MDAMB436_BREAST ,NCIH1650_LUNG ,NCIH2122_LUNG ,NCIH460_LUNG ,OVCAR4_OVARY ,SKMES1_LUNG ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE 
550,-0.30383188,-0.6063384,-0.37227854,0.8369635,-0.99978507,0.32727835,-0.4355821,-1.0208641,0.15297453,0.19937366,-0.412196,-0.2621117,-0.7948045,1.3097,-0.4201656
551,0.34489295,0.29286978,0.28225884,0.66032493,0.65976983,0.4465867,-0.23047487,-0.15737636,0.24086821,0.52567667,0.73700917,-0.70416147,0.4997418,0.67308134,0.78121424
552,2.6345098,1.0614667,1.0039539,0.9864269,1.334843,0.24773943,0.8702269,2.3893561,0.42744014,-0.0718017,1.9056925,0.228705,-0.023585463,0.8559398,-6.1791325
553,0.7127029,0.84043235,5.1002417,0.9864269,0.8172869,2.9122937,1.6881214,2.1905792,1.6299124,1.2003337,2.17736,0.099392995,2.1909149,0.91689265,1.3864617
554,-0.44497895,0.025619095,2.4440029,0.3749858,0.20353293,0.17388184,-0.23105085,0.8706989,1.1553942,0.55192786,0.59861255,0.5093233,-0.085283,0.036462557,0.25982636
555,0.41845492,0.3029168,0.25218818,-0.17938735,0.9129223,0.21933268,1.3713315,0.40953606,-0.11771653,0.5020505,0.035799272,0.6989303,0.32346314,0.45636004,1.1130066
556,-0.18199481,0.046215475,0.49943554,0.41574857,1.1379467,0.87836945,0.8932662,-0.18043451,0.95048857,0.8669428,-0.24171174,1.3170491,0.6154246,-0.570357,0.9234109
557,1.9586592,2.3776264,0.95049495,0.0672272,1.1491979,-0.74479276,1.8839555,1.1092315,3.0642512,-0.10304069,0.3115675,3.5999177,2.7858553,1.7160524,1.8932655
558,-1.7148429,-1.2644181,-1.0341666,0.15622583,-1.376701,-1.0010217,-1.4337015,1.0217695,-0.25812536,-8.489001,-0.8673673,-1.9707363,-0.22195405,-0.33155724,-0.7829495
559,0.06581712,0.021097928,-0.61986005,0.8233758,0.6316418,-0.36584657,-0.24141854,-0.027773663,0.40047887,0.108019345,-0.24007148,-0.09362692,0.07446952,-0.070543565,-0.2892717
560,0.7264958,1.0463963,1.1075306,0.7894069,-0.08112296,-0.7118409,0.8414278,-0.34661216,-0.4536538,0.0019643072,-0.1241258,0.5472447,-0.15138748,-0.26220644,0.558804
561,-0.9102586,-0.6776722,-1.5888026,-0.57342714,-0.29377103,-0.9152333,-0.37637115,-1.4987243,-1.8373055,-0.77376,-2.1641955,-1.993489,-2.6071694,-1.9614367,-0.9980676
562,1.4069443,0.895691,0.4860708,0.33422312,0.93542475,1.3612845,0.73199123,1.061525,1.7377573,0.52567667,0.7216318,0.74822813,0.88535124,0.8423947,0.7483996
563,0.3356977,0.37826943,1.0774599,0.123615645,0.7610308,-0.47737154,1.0660608,0.40953606,0.26513335,0.34454307,0.0978215,-0.63969505,0.72009,-0.113210574,0.30357918
564,0.08742597,-0.08891693,0.0811197,0.8301697,-0.44735014,-0.72831684,-0.13140595,0.07638555,0.8749971,0.06318221,-0.22705194,0.39935127,0.3840589,-0.5039861,-0.034411464
565,-0.34176227,-0.22053286,0.36578828,0.097119875,-0.040056,0.7136103,-0.83064824,-0.93340224,-0.47737968,-0.00407348,-0.2789251,-0.41520038,0.17307538,-0.16942266,-0.49855608
566,2.2712977,0.64953893,1.929461,0.3749858,0.9297991,0.6227086,0.6283145,1.4670303,1.1014717,0.1198324,0.08039376,2.7618546,-1.0426964,-1.2706376,-0.11127061
567,0.11041409,0.037173145,-0.46817046,0.38857338,-0.031617578,-0.49430194,-0.8415919,-0.3124225,0.1928772,0.27707735,-0.04775133,0.40314344,0.1069709,0.039171573,-0.66627526
568,-0.49555284,-0.42096937,-0.3823021,-0.472879,-0.23076417,-0.8697825,-0.5967995,-0.982699,-0.66988313,0.21118675,-0.65823454,-0.47359937,0.032603353,-1.2029122,-0.17879581
569,0.13340221,-0.36068878,2.413932,0.80299455,1.9761627,2.4464226,0.5822359,0.75143266,1.0475491,0.9903237,0.04605087,0.27041852,1.7832705,1.5196487,1.1093606
570,1.9402686,-0.024616,-0.52730936,-0.47219965,-0.33129382,2.8157103,1.4634886,-0.8260627,0.4813626,-0.16499361,-0.40245694,-0.18312141,0.8467903,1.1403866,-0.04316203
571,-0.16820195,-0.035667732,0.1953881,-0.43001023,-0.25551686,0.44090542,-0.67570907,-0.3855725,0.011158299,0.07286892,-0.60133815,-0.17591636,-0.48576608,0.01885394,0.08481501
572,-0.26751062,-0.23861751,0.29228234,0.20582049,0.036452305,-0.82887673,-1.3703434,-0.053217113,-0.31722984,0.26867697,-0.25693536,-0.4459167,-0.6807743,-0.56426173,-0.47631505
573,-0.94244194,-0.55057746,-0.37595385,-1.2011733,-1.376701,-0.07780203,-0.38783318,-0.47375003,-2.2740781,-0.16158095,-1.9437859,-0.8141335,-1.8524764,0.12789184,0.08080433
574,-0.12038666,-0.9037302,-1.321508,-1.6971198,-1.1516765,-0.8385351,-1.1226711,-1.8962786,-0.89905375,-0.31961346,-0.4916459,-1.2729825,-1.2905883,-0.11930587,-0.273229
575,-0.18429364,-0.3511441,-0.31481025,-0.047587834,0.32785892,0.07729888,0.17328858,0.33797625,-0.6520887,0.58605456,0.55760604,-0.4246807,-1.4062711,-0.28861937,0.98174804
576,-0.02613535,0.034661427,-0.27605256,0.5991809,0.3897406,0.48067483,-1.1226711,0.44134036,0.32498735,0.23770049,0.122937925,0.39555913,-0.2612917,0.45636004,-0.7975338
577,-1.2734709,-0.8680632,-0.2697711,-0.20724186,-1.0166619,-0.5215725,-1.0823524,-0.6932795,-0.44880077,0.013514857,-1.3543186,-1.2767745,-0.4152546,-1.4873589,0.027936317
578,-0.3194638,0.16728204,1.3113426,-0.34610692,0.5753857,-0.09995933,-1.0996319,0.8706989,0.39508665,0.027690526,0.4602158,-0.8444707,-0.2724138,1.0929787,-0.2152565
579,0.04098995,-0.018085431,-0.47217986,-0.1678379,-0.09799977,-1.0498813,0.5879957,-0.26312578,-0.20852204,0.33036742,-0.31583086,0.45244122,0.35100666,-0.5608755,0.12710941
580,0.32650244,0.2024466,1.0039539,0.19766796,0.51350397,0.88405085,0.10993054,1.0058675,1.6299124,0.26158914,-0.05954068,2.1702807,-0.021932865,-0.5039861,0.5515119
581,-0.6711821,-0.17984244,-0.24278775,-1.561244,-1.303568,1.4465048,0.76079035,-0.49243507,-0.9098383,1.0559518,0.11268633,-0.1527843,-1.0261703,-0.5737433,0.56974226
582,-0.54060954,-0.9228195,-0.95063704,-0.3091487,-0.5728013,-0.30903307,-1.5258586,-1.0510783,-0.9367996,0.08000927,-1.190293,-0.4098914,-0.65984124,-0.96925956,-0.8959777
